Name,Comment,Date
Tony Mac,"I get that having the horn beep when locking the car is infuriating - it doesn’t happen on the UK Grecale’sBut this behaviour can be turned off?I also understand that turning the beeping off also stops the beep when locking the car, which isn’t ideal behaviour. But if that’s the way it works - it’s not a Toyota / Honda - that’s the way it works.When locking the car the Mirrors fold in + you can hear the click, making it quite clear the car is locked?The keyless entry on my Grecale was also a pain-in-the-backside - randomly working / failing. The car went into the dealers for a day and it’s Fixed 👍@WarrenB- what are the other issues your car is suffering from?","June 4, 2023"
Mikeinyorks,"Love the performance and the handling. Interior is great. No mechanical issues. Modena Prima Series, delivered 4 April 2023, and now done over 2,000 miles. This is a U.K. car. Previous car was a Porsche Cayenne. No issues!But having had cars with so few issues this one is getting irritating. Convinced it is software related. Not done a journey without some issue. As said notmechanical.justshouldn’t happen.I have paid for functions that don’t work as intended. Hit and miss.Satnav fails and reboots. Looses traffic, and doesn’t return unless you stop and restart. Speed limits are wrong most times! camera relies on satnav at times when it hasn’t read a road sign ( apparently). One direction it says 20mph ( never been 20mph!) and the other direction is 60mph which is correct.Not convinced air con and cooled seats work properly all the time.Constantly getting texts and calls from Vodafone about the tracker. Key fob not found is another issue. Which requires stopping and restarting.Screen has a mind of its own.Surrounded cameras work intermittently. View isn’t great when they do work.But I also now worry about other not obvious functions that may not be working due to software limitations. These could be safety related.My car was delayed, waiting for software updates! Seems they are still an issue. Going in for a few days to be checked in a couple of weeks. Earliest the dealer can do, as due to distance, I need a courtesy car. Let’s see…I used this forum to see if others have similar experiences. There could be a simple fix. And hope that Maserati read and see what needs to be done to make the car great.Some seem to have minimal issues and/or accept and turn off functionality ( if I have paid extra for a function, I expect it to work), or have major issues. I’m in the middle. Annoying issues, that unnecessarily soil the overall experience.","June 4, 2023"
WarrenB,"Agreed but not ideal especially in US cities like Atlanta that are noisy where you can’t hear the click. The mirror fold is a sign but an issue if they are already folded. My issue is that I can’t even get to the petrol tank to open it without the car locking itself let alone getting to the pump. 9/10 times I can’t open the boot/trunk as the kick sensor beeps 2 twice and does nothing and the button doesn’t work as the car isn’t seeing the key when standing there. The front doors sometimes just won’t open too and you have to use the physical key buttons.What issues did you have? What did they do to fix it?Tony Mac said:I get that having the horn beep when locking the car is infuriating - it doesn’t happen on the UK Grecale’sBut this behaviour can be turned off?I also understand that turning the beeping off also stops the beep when locking the car, which isn’t ideal behaviour. But if that’s the way it works - it’s not a Toyota / Honda - that’s the way it works.When locking the car the Mirrors fold in + you can hear the click, making it quite clear the car is locked?The keyless entry on my Grecale was also a pain-in-the-backside - randomly working / failing. The car went into the dealers for a day and it’s Fixed 👍@WarrenB- what are the other issues your car is suffering from?Click to expand...","June 4, 2023"
John,"I have just put in a order for a Modena to replace my Porsche Macan and thought the same before ordering. This Forum only has 169 members and I would say maybe a guess 30 or so have cars not a good representation for or against. And as EDz said above more likely to get those with problems Joining as it is anew model.If someone is having that many issues instigate the Lemon law return it, that has happened twice in the last couple of months on the Porsche Macan Forum with Macans so it happens to all manufacturers, as well as continuous issues on the Macan and they have been out for 9years +.","June 4, 2023"
WarrenB,Wish you luck. I hope you get a good one John. I truly wish they would fix mine as it’s a great car and mechanically I’ve had no issues so far. Americans are very conditioned to getting exactly what they paid for and are very demanding when that doesn’t happen which is why there are really strong consumer protection laws and state laws like the Lemon Law here which I’m going through now.Maserati NA have acknowledged they are having more issues than expected and my dealer for one is also frustrated as their feeling is that the cars are not being thoroughly tested before delivered and they are stuck dealing with the issues.The Grecale is Maserati’s push into more mass market appeal and they need to rid the brand of its poor reliability perceptions to be successful and this launch isn’t helping.,"June 4, 2023"
Umze,"I got a Modena some weeks ago. Fantastic car. I will come back to this.. No software issues really You need to tinker with options to your liking though, invest some free time t do it. I wished Android Auto reflected on the front HUD or Headsup but the main screen is big and ok. Wireless android or carplay works very nice. 2 phones could be connected at the same time. Cooling and AC works perfect, my preference is gentle fan. Cooling seasts work perfect in fact your butt could be cooled way more than intended and you are forced to turn off , which is a good thing in hot summer days. I have laminated glass (very recommended) silent driving. When pedalled only engine noise which is desired anyway. 840 Watt Premium sound system is very adequate, best I have had actually but I would go for 1200+watt High Premium as it has even a better bass system independently configurable. I don't have driving assistance packages advance matrix headlights, don't miss that feature!!!! You may find many comments in this forum thereabout. Air suspension is a must have!! First you can lower or alter height on demand, you have offroad driving mode, you may select the car to drop at the lowest at exit and enter at this s setting(I don't use it but anyway it is there), if you speed, car goes into Aero 2 mode after certain km/mile which is quite low and assists top speed, air suspension handles bumps better than GT standard passive shocks, even better than active shocks standard in Modena. By the way don't just go to GT. Modena has so many features by default and a more powerful car. Limited Mechanical Slip Differential is standard on Modena not on GT. Modena has a wider back, 295 back tyres, car shape closer to Trofeo. I speeded a couple of times and BMW new 5 series which are fast cars couldn't catch me, almost instantly got over 200Km. And this is not Trofeo. Heads up is nice but I think navigation on headsup is distracting. You have to turn the car off to get rid of it once you started. I only use Android Auto. Get Full Chevron leather package, it is worth. Carbon fiber copper yearn front console looks weird, seen in another Modena. Carbon fiber or piano black front console is nice enough IMO. General quality is posh and very nice, maybe some bright plastic buttons here and there. Car is spacey front and back. Adequate boot. Surround camera is practical but camera resolution is awful compared to other things and the infotainment system in the car. How the hell they chose it I have no idea. Ok.. drive-wise, really nice, sport mode makes the car alive, and very firm on the road but you can choose softer suspension even in sport mode. car inside lights become red in sport, nice..GT is the daily ride. very nice handling and taking the turns in general. Brakes could have been better, larger but it is ok as long as you don't race. This vehicle has a special stability module like many Porsches. Ohhh, dont get 20 inch wheels, please. 21 inches Crio or Pegasus wheels fit perfect to this car. They dont look big and reduces comfort IMO with air suspension. I have 21 inch Crio. One last thing, I couldn't have some options with my car due to practical reasons. If had the finances, go for all the major options, especially driving assistance packages and High Premium sound system, and all comfort options and go for Modena at the very least. I had to pay over €250k for my Modena due to exorbitant taxes otherwise I would have gone for a Trofeo for sure and save some money for MC20 in EU or USA or similarHope to have contributed your decision. I tried to be as objective as possible and mind you I have had the car just for a couple of weeks. These are initial feedback.","June 6, 2023"
EDZ,"Umze said:I got a Modena some weeks ago. Fantastic car. I will come back to this.. No software issues really You need to tinker with options to your liking though, invest some free time t do it. I wished Android Auto reflected on the front HUD or Headsup but the main screen is big and ok. Wireless android or carplay works very nice. 2 phones could be connected at the same time. Cooling and AC works perfect, my preference is gentle fan. Cooling seasts work perfect in fact your butt could be cooled way more than intended and you are forced to turn off , which is a good thing in hot summer days. I have laminated glass (very recommended) silent driving. When pedalled only engine noise which is desired anyway. 840 Watt Premium sound system is very adequate, best I have had actually but I would go for 1200+watt High Premium as it has even a better bass system independently configurable. I don't have driving assistance packages advance matrix headlights, don't miss that feature!!!! You may find many comments in this forum thereabout. Air suspension is a must have!! First you can lower or alter height on demand, you have offroad driving mode, you may select the car to drop at the lowest at exit and enter at this s setting(I don't use it but anyway it is there), if you speed, car goes into Aero 2 mode after certain km/mile which is quite low and assists top speed, air suspension handles bumps better than GT standard passive shocks, even better than active shocks standard in Modena. By the way don't just go to GT. Modena has so many features by default and a more powerful car. Limited Mechanical Slip Differential is standard on Modena not on GT. Modena has a wider back, 295 back tyres, car shape closer to Trofeo. I speeded a couple of times and BMW new 5 series which are fast cars couldn't catch me, almost instantly got over 200Km. And this is not Trofeo. Heads up is nice but I think navigation on headsup is distracting. You have to turn the car off to get rid of it once you started. I only use Android Auto. Get Full Chevron leather package, it is worth. Carbon fiber copper yearn front console looks weird, seen in another Modena. Carbon fiber or piano black front console is nice enough IMO. General quality is posh and very nice, maybe some bright plastic buttons here and there. Car is spacey front and back. Adequate boot. Surround camera is practical but camera resolution is awful compared to other things and the infotainment system in the car. How the hell they chose it I have no idea. Ok.. drive-wise, really nice, sport mode makes the car alive, and very firm on the road but you can choose softer suspension even in sport mode. car inside lights become red in sport, nice..GT is the daily ride. very nice handling and taking the turns in general. Brakes could have been better, larger but it is ok as long as you don't race. This vehicle has a special stability module like many Porsches. Ohhh, dont get 20 inch wheels, please. 21 inches Crio or Pegasus wheels fit perfect to this car. They dont look big and reduces comfort IMO with air suspension. I have 21 inch Crio. One last thing, I couldn't have some options with my car due to practical reasons. If had the finances, go for all the major options, especially driving assistance packages and High Premium sound system, and all comfort options and go for Modena at the very least. I had to pay over €250k for my Modena due to exorbitant taxes otherwise I would have gone for a Trofeo for sure and save some money for MC20 in EU or USA or similarHope to have contributed your decision. I tried to be as objective as possible and mind you I have had the car just for a couple of weeks. These are initial feedback.Click to expand...Nice honest owners review UmzeGlad you are enjoying your car, nice to read some good reports.","June 7, 2023"
chris341966,"Definitely a fantastic carGot the modena for a month, 1000 km.nice car nice place to be No malfunction did ceramic inside outI think I have to wait till I reach 1500 km before I rev it","June 12, 2023"
chris341966,,"June 12, 2023"
EDZ,"Nice to read you are enjoying your car and with no issues whatsoever.To be honest once you have done a couple of tanks of fuel you no longer have to take it easy especially now you have covered over a 1000 km. Good luck and enjoy it to the full,","June 12, 2023"
WarrenB,What gas mileage do you get whether in mpg or L/100km? I’m looking for a day of driving like miss daisy with no racing in sport. Please post for all 3 engine variants.I have a Modena and I get 16.5 mpg which seems very low for a 4 cylinder.,"June 26, 2023"
edit,"Is this city driving?If yes, whats the name of the city? I'm tring to undestand if this is really an issue.For city driving, looks normal.","May 7, 2023"
WarrenB,Good point. This a small town 20 miles north of Atlanta or what could be considered a suburb of Atlanta. Never any traffic issues or congestion.,"May 7, 2023"
Geoff,Hahaha I've been driving like miss days too and same result. 16.2 and 16.7 the better. The hybrid thing is most for Europe to get the low emissions sticker and get some advantages cause it doesn't save extra gas.,"May 7, 2023"
edit,"See bellow in the pictures what I'm doing with A6, also 4 cylinders.Long term memory (never reset it since the car was new) and also short term from this morning going to work (congested city). Today was a nice traffic, as sometimes I'm doing less than 15 mpg going to work.Anyhow, around 250kg less and also more aero friendly.But anyhow, here in east Europe the law is more friendly with drivers (probably you will do jail time with such behavior in the US).I'm doing always 100mph as cruise speed on highways, 80-90mph on other important roads, 30-50mph city driving, every time when this is possible.So this is how I'm driving 90% of the time.The rest of 10%, sometimes faster but often slower.So, if the long time average with my Modena after I will have it delivered will be 20mpg, I will be happy.But what to expect from a Jeep engine?!Btw, is the Grecale having 2 board computers working in parallel?","May 8, 2023"
GrecaleQVTrofeo,"Trofeo mixed, Highway, City about 12-13 liters per 100km. Absolutely okay for a car with that weight and this power.","May 8, 2023"
TF007,"Absolutely, the 4-cylinder needs maybe 2 liters less. That is why this downsizing is actually ridiculous","May 12, 2023"
edit,"Yes, that's true.But still dont get it what you are doing, guys from west countries, with big powerfull engines. It is only for showoff maybe?@TF007, Switzerland is a complete disaster if you try to overspeed. And the other countries in west are almost the same.As I said, I'm cruising here in Romania with 160kmh.If they catch me with no more than 200kmh I will get a 180euros fine and 40 days driving licence suspended.Over 200kmh you will lose it for 90 days.Probabily in Switzerland you will go to prison.Once, returning from Italy, trough Croatia, after passing Zagreb, there were many Croatians doing +200kmh. I mixed myself with them and reached serbian border, 300km further in less than 100 minutes.","May 12, 2023"
EDZ,"edit said:Yes, that's true.But still dont get it what you are doing, guys from west countries, with big powerfull engines. It is only for showoff maybe?@TF007, Switzerland is a complete disaster if you try to overspeed. And the other west countries in west are almost the same.As I said, I'm cruising here in Romania with 160kmh.If they catch me with no more than 200kmh I will get a 180euros fine and 40 days driving licence suspended.Over 200kmh you will lose it for 90 days.Probabily in Switzerland you will go to prison.Once, returning from Italy, trough Croatia, after passing Zagreb, there were many Croatians doing +200kmh. I mixed myself with them and reached serbian border, 300km further in less than 100 minutes.Click to expand...It's not always about top end speed. For me it's that low down grunt and power that allows you to make progress better in traffic. Sitting behind a arctic truck with 4-6 cars behind it all in front of you, all pondering if they have enough power to overtake the arctic truck (hesitating), with that better power output BHP you can over take much easier and make progress, whilst the others are still stuck behind.","May 12, 2023"
Synapse,My Modena is getting 17.4mpg while 100% city driving (lots of rush hour). I've been pretty gentle on the throttle as I'm still under 1000km. Mostly in Comfort mode and no auto start/stop (that feature stopped working and I don't miss it at all 😆).,"May 14, 2023"
Geoff,I filled the tank in full to test the real mileage x gallon and I got 15 miles per gallon when the screen is telling me almost 16. Consumption is too high for just a 2.0 cc. I've been driving really slow and looking at the electric tool to be sure Im using the electric assistance.Next test is driving normal with some extra acceleration to pass other cars. Lests see what I get.,"May 14, 2023"
WarrenB,"yes, The consumption is awful for a 2L. Our Ghibli SQ4 which is 424hp 6 cylinder gets the same.","May 14, 2023"
Tony Mac,"Our Modena is reporting an overall 28 mpg after 1,800 miles mainly driven in Comfort mode.Our Imperial UK gallon is slightly bigger than the US gallon. So 28 UK mpg equates to 23.5 US mpg","May 14, 2023"
WarrenB,"Is that rural, city or mainly highway driving?","May 14, 2023"
Tony Mac,Mainly shortish Rural & Town driving + a 250 mile highway round trip,"May 14, 2023"
WarrenB,Makes sense with the highway trip included. I’m getting low 16’s just driving around the burbs.My friend in his huge new heavy BMW 740i is getting 22mpg 🤔,"May 14, 2023"
edit,"Guys, this car has 2 computers to measure the averages?Yes or no? Probabily yes, as this is a common feature for almost all the cars.My advice is to keep one computer for the long term and one to measure short trips.The long term after 3000 miles should give the reality of the situation.I will be satisfied with 20mpg US gallons for long term measures for my Modena, as we are overspeeding hereFor short term, in city driving, if it is better than 15mpg in difficult traffic, that will be ok for my side.","May 14, 2023"
Tony Mac,Yes - Trip A and Trip B journey’s,"May 14, 2023"
TF007,"I have after 8 thousand kilometers (5k miles) of mostly ordinary driving with a lot of short trips, about 11.3l = 20.8mpg.","May 14, 2023"
Synapse,"Out of curiosity I looked a bit into why the auto start stop seemed to be disabled all the time (on the dash display there is a symbol indicating it is not on). If you usually drop your hood and let it slam shut this probably does not affect you. However, I have a habit (from owning other cars with an aluminum hood) where I close the hood by lowering it slowly and then pressing down until it latches. There is a sensor which apparently did not detect the hood is fully closed and that is why the auto start/stop was disabled. Strangely, there is no warning light on the dash showing the sensor did not detect full closure. The door/hood open warning light only illuminates if you don't press down on the hood and actuate the mechanical latch. In my situation the mechanical latch was engaged and therefore no warning light.","May 18, 2023"
Geoff,"I don't drive my car too much but 15 miles x galon for a 2 liters engine is crazy. I had a 5.6 V8 and fuel consumption was 14 driving in the city. I'll wait for the engine to have more miles, maybe is too new.","May 18, 2023"
Synapse,I would think the main constraint to fuel efficiency probably comes down to weight and how the engine is tuned to deliver performance. Reducing the displacement to a 2.0 can only get you so far in terms of fuel savings if you still want it to drive like a Maserati.,"May 19, 2023"
edit,"Guys, your are compaining for nothing.Be patient, do some 2000-3000miles, all type of roads and traffic and then you can jump to a conclusion. My estimation for GT/Modena is for 20mpg long term average.As I said, my A6, also 4 banger, but 500lbs less and more aero friendly, is averaging 18mpg city driving, but I have crazy days with 11mpg in the city and also Sunday evenings when no cars on the streets as people is prepering for the next working day and also I'm puyting all the effort in to it and I'm doing 29mpg.I have days outside city when I'm pushing crazy and I'm doing 20mpg and days when I'm sleeping driving and doing 40mpg outside city.Burn some 10 tanks of fuel and then come here with the average","May 20, 2023"
Geoff,"My second test driving like I own a Maserati and like to hear the sound at 6k rpm.Full tank done, 13 miles x galon city driving all the time.It doesn't have 1k miles yet so let's hope for the change after that.","May 28, 2023"
edit,"If you almost always did 6000rpm, that 13mpg is a good one. Another 3 to 4 werks to wait for my Modena, if this new production time will be indeed the final one.","May 29, 2023"
WarrenB,Congrats. You will probably get yours before mine comes out of the service center where it’s been going on for 37 days now.,"May 29, 2023"
edit,I'm also scared to sh!t for what will come after deliveryMy wife will hand me the rope for this decision that meant for us an intense financial effort as here the cars are way more expensive compared with US...101.000$ for a Modena with some extras,"May 30, 2023"
Geoff,"What a change after the first 1k miles. Now consumption increase to 19 mpg, munch decent than my previous 13 mpg.","June 24, 2023"
edit,"I did 18mpg this weekend over 260miles, but I pushed the car a lot. Non stop 90-110mph on highways, consistent braking and acceleration, 2 times climbing to 3200ft outside highways, hairpins outside highway, heavy traffic in some parts with many, many stop and go like in the cities (I did 20 miles in more than one hour and a half)Without any problem can do better than 20mpg, or if you stay ""calm"" even better than 25mpg.","June 26, 2023"
WarrenB,I just did a 640 mile road trip all on highways doing between 70 and 85mph. I spent 95% in GT with the other 5% in sport for overtaking. I averaged 24.9mpg. One would need to drive in comfort at 50mph to get anywhere close to the quoted 29mpg. I think what I got is acceptable.,"June 26, 2023"
Grecalegrecale,"Any tips on how to prevent the car from blowing the horn twice every time opening the driver or passenger door? I want to mantain the setting for making the sound when locking the car though. Is this a bug? Appreciate any tips. Also, is anyone having issues with obtaining real time data on the Maserati app? Mine doesn’t refresh fuel level.","May 31, 2023"
Geoff,I talked to the dealer about that two weeks ago and nobody there know how to cancel the beep. They were looking for answers but Im still waiting for them.Once they come back I'll post it.The sound is really annoying and unnecessary. If you use the remote to open the door it sounds and when you open the door physically it sounds again!!,"May 5, 2023"
EDZ,"All configurable in the hud, door looking and horn/bleeping. I’ve got mine all doors open when unlocking and no horn/bleeping on lock or unlock.","May 6, 2023"
EDZ,"Unfortunately most dealers have no idea and should be made to learn, most are just interested in selling “profit” This is all possible in the hud settings.","May 6, 2023"
Geoff,"Mine has the option when unlocking, actually I change it to sound when I press the lock button twice, but not options when unlocking, just to unlock one or all doors but nothing about unlocking beep. I will check again just in case I missed something. Thxs.","May 6, 2023"
Grecalegrecale,Must be a bug - can’t control that on the hud. Car blows the horn when I touch the door handle. Impossible to turn it off.,"May 6, 2023"
WarrenB,"my car has been in the service center for 16 days with this being one of the many issues. The whole key system is just useless. The dealer is working with Italy and they just can’t figure it out. I’ve told them that most of the key issues is a design or software problem and my loaner also does it but they just don’t seem to listen. This is what mine does:1. Locking and unlocking with the keyless entry is hap hazard.2. Touching the door handle every if the car is unlocked results in beeping. It sometimes beeps over 6 timeswhen touching.3. getting out of the car and walking to the passenger door on the drivers side will result in the door locking.4.Even though the software is set to open all doors on key push, it only opens the front doors. I think the keyless entry doesn’t unlock the car when approaching it and you have to touch the front door to open the back doors.For this kind of money and functionality that just works in Toyotas or Honda’s, they have to fix it. I’m 2 weeks away from lemon law applying and the car is going back for a refund if they cannot fix it.","May 7, 2023"
WarrenB,"There is an option the turn off the beep. The problem is if you do, it makes it hard to know if the car is truly locked.","May 7, 2023"
Geoff,"Right, and that is the part I do not like it.","May 7, 2023"
Hbgrecale,Same issues on the locking functions with my car as well. I have over two weeks in the shop for various items and I am just putting up with the locking issues for now. I had a Levante prior without issues and I know new car bugs are common but the worst part is the lack of care from Maserati.,"May 17, 2023"
Grecalegrecale,really unacceptable. Now I’m also seeing issues with the front Collision warning - every now and then the vehicle states that it requires service. Too many bugs for a car at this price point.,"May 17, 2023"
WarrenB,My loaner has this issue too.,"May 17, 2023"
Geoff,"Answer from Maserati North America expert.They don't even know.I just disconnected all the sounds, locking and unlocking the car.","May 18, 2023"
WarrenB,THAT EMAIL IS JUST RIDICULOUS. It sounds like they have hired a few people and given them manuals. Only attribute you need for the role is the ability to read!,"May 18, 2023"
Geoff,Hahahaha and that is the expert.Basically they read for you.,"May 18, 2023"
MaseratiCares,"Hi there,We would like to look into this. For anyone that is experiencing this, please send us a direct message with your VIN so we can get you assistance.CallieMaserati Cares","May 22, 2023"
Grecalegrecale,Took the car in for service and still facing the same issue.,"May 30, 2023"
WarrenB,"Maserati Cares,This is a systemic issue. Pick any car out there and it will have the beeping problem. It’s just bad programming. The car should should be saying…If status is already open then don’t beep if the door handle is touched else if status is locked then do beep.If you use the following use case:3 people return to the car. You click the key to open the front and back doors which gives 2 beeps. Each of the front door passengers touch the door handles and they both beep twice so that now 6 beeps in total.Even just a driver who wants to put shopping in the back means either clicking the key or touching the handle, then opening the back and then getting into the car which is another 2 beeps so 4 in total.I’ve never known a car to do this. I’m getting complaints from my neighbors.I hope that explains the issue. It would be great if you could show us Maserati actually does Care by raising this issue internally.","May 31, 2023"
WarrenB,"I’ve had my car for a week and I am enjoying it, love the design and fell good in it but I’m having lots of little issues which are become very irritating and a new one seems to appear daily. I’ve been in a Mercedes and BMW over the past 6 years and they both just worked out the dealer door. I don’t really expect to be dealing with this when paying this kind of money for a 4 cylinder car and a premium over comparable competitive brands . I have a Modena Limited Edition fully loaded with everything except for the roof racks. Is anyone else having these issues or what other issues are you finding?1. Wireless charger doesn’t work. Maserati are updating a part in it and the dealer is waiting for the part from Italy.2. Every now and then, the sound system will start playing out of one speaker on the driver side door. It seems the only way to fix it is to stop the car, turn off and open the door.3. The key system including keyless entry is just hopeless. Keyless entry works when it wants to. Pushing the key button to lock the car doesn’t always work and at other times it locks but doesn’t beep. Exiting the car and walking around it in the garage to get inside sometimes results in 5 to 6 beeps. I never really know if the car is locked or not. To make it worse, rather than having a smaller speaker to provide an audible tone, it screams at you through the main horn/hooter so the key issues and all the honking is beginning to irritate my neighbors.4. The trunk/boot kick sensor beeps but never opens it.5. A speaker in the passenger door has a bad vibration even with normal base set.6. An issue that has been happening which my dealer mentioned to me that I haven’t encountered is the battery is going flat In some cars. Supposedly the car has been recognizing people’s keys in their homes and turning the car systems on which has been draining the battery.I worked with a few dealers on the east coast before buying and I could never figure out why none of them knew much about the car and I was teaching them as I had watched all the YouTube videos. It turns out Maserati will not give the dealers cars for their sales team to drive to get to know the car and help test it for them. I’m betting we as early adopters are beta testing the car for them and if that is the case, we should be paid for doing itThere are a lot of extremely positive reviews on YouTube so far but all by people who are doing quick test drives. I think I’m going to do one on my experiences to date to help people make an informed decision and make them understand what they are buying in to. A potentially great car that is very new and still has a lot of issues that need to be resolved.What are your experiences so far?","June 21, 2023"
EDZ,"Sorry WarrenB to read that you are having problems.Iv'e only had my Trofeo just over a week, and so far no issues all working fine. Well issues I thought I had were all down to different settings within the Hud, once I got my head around these different settings I manage to get rid of what I thought were issues, but were not. Still learning more each day about the car so hopefully nothing will crop up. Good luck in getting your car sorted.","April 17, 2023"
GrecaleQVTrofeo,"After three months and about 7000km running, the only error message we have is missing the electronic key in the car. But after ignition off and on once it’s okay. Absolute great car!","April 18, 2023"
Maserati_72,"After four weeks with my Grecale everything works fine. Yes, the keyless entry doesn't work perfectly, but it's not a big issue. Sometimes it needs 2 or 3 seconds to open the car, but everything else just works fine. I love the Grecale!And the Touchscreen/Carsystem is the best I ever had in any car. Just took me a few minutes to set everything up and now works intuitive and fine.","April 18, 2023"
MaseratiCares,"WarrenB said:I’ve had my car for a week and I am enjoying it, love the design and fell good in it but I’m having lots of little issues which are become very irritating and a new one seems to appear daily. I’ve been in a Mercedes and BMW over the past 6 years and they both just worked out the dealer door. I don’t really expect to be dealing with this when paying this kind of money for a 4 cylinder car and a premium over comparable competitive brands . I have a Modena Limited Edition fully loaded with everything except for the roof racks. Is anyone else having these issues or what other issues are you finding?1. Wireless charger doesn’t work. Maserati are updating a part in it and the dealer is waiting for the part from Italy.2. Every now and then, the sound system will start playing out of one speaker on the driver side door. It seems the only way to fix it is to stop the car, turn off and open the door.3. The key system including keyless entry is just hopeless. Keyless entry works when it wants to. Pushing the key button to lock the car doesn’t always work and at other times it locks but doesn’t beep. Exiting the car and walking around it in the garage to get inside sometimes results in 5 to 6 beeps. I never really know if the car is locked or not. To make it worse, rather than having a smaller speaker to provide an audible tone, it screams at you through the main horn/hooter so the key issues and all the honking is beginning to irritate my neighbors.4. The trunk/boot kick sensor beeps but never opens it.5. A speaker in the passenger door has a bad vibration even with normal base set.6. An issue that has been happening which my dealer mentioned to me that I haven’t encountered is the battery is going flat In some cars. Supposedly the car has been recognizing people’s keys in their homes and turning the car systems on which has been draining the battery.I worked with a few dealers on the east coast before buying and I could never figure out why none of them knew much about the car and I was teaching them as I had watched all the YouTube videos. It turns out Maserati will not give the dealers cars for their sales team to drive to get to know the car and help test it for them. I’m betting we as early adopters are beta testing the car for them and if that is the case, we should be paid for doing itThere are a lot of extremely positive reviews on YouTube so far but all by people who are doing quick test drives. I think I’m going to do one on my experiences to date to help people make an informed decision and make them understand what they are buying in to. A potentially great car that is very new and still has a lot of issues that need to be resolved.What are your experiences so far?Click to expand...Hello WarrenB,We deeply regret to see that you're experiencing these concerns with your vehicle. We would like to provide you with some assistance to rectify your concerns. Would you mind sending us a direct message so we can ask for some clarifying information?CallieMaserati Cares","April 18, 2023"
Saddriver,"WarrenB said:I’ve had my car for a week and I am enjoying it, love the design and fell good in it but I’m having lots of little issues which are become very irritating and a new one seems to appear daily. I’ve been in a Mercedes and BMW over the past 6 years and they both just worked out the dealer door. I don’t really expect to be dealing with this when paying this kind of money for a 4 cylinder car and a premium over comparable competitive brands . I have a Modena Limited Edition fully loaded with everything except for the roof racks. Is anyone else having these issues or what other issues are you finding?1. Wireless charger doesn’t work. Maserati are updating a part in it and the dealer is waiting for the part from Italy.2. Every now and then, the sound system will start playing out of one speaker on the driver side door. It seems the only way to fix it is to stop the car, turn off and open the door.3. The key system including keyless entry is just hopeless. Keyless entry works when it wants to. Pushing the key button to lock the car doesn’t always work and at other times it locks but doesn’t beep. Exiting the car and walking around it in the garage to get inside sometimes results in 5 to 6 beeps. I never really know if the car is locked or not. To make it worse, rather than having a smaller speaker to provide an audible tone, it screams at you through the main horn/hooter so the key issues and all the honking is beginning to irritate my neighbors.4. The trunk/boot kick sensor beeps but never opens it.5. A speaker in the passenger door has a bad vibration even with normal base set.6. An issue that has been happening which my dealer mentioned to me that I haven’t encountered is the battery is going flat In some cars. Supposedly the car has been recognizing people’s keys in their homes and turning the car systems on which has been draining the battery.I worked with a few dealers on the east coast before buying and I could never figure out why none of them knew much about the car and I was teaching them as I had watched all the YouTube videos. It turns out Maserati will not give the dealers cars for their sales team to drive to get to know the car and help test it for them. I’m betting we as early adopters are beta testing the car for them and if that is the case, we should be paid for doing itThere are a lot of extremely positive reviews on YouTube so far but all by people who are doing quick test drives. I think I’m going to do one on my experiences to date to help people make an informed decision and make them understand what they are buying in to. A potentially great car that is very new and still has a lot of issues that need to be resolved.What are your experiences so far?Click to expand...The charger in ours has never worked but most disappointing is the car has been in the Maserati shop more than on the road or our garage! Just drains the battery DEAD.","April 29, 2023"
edit,"I'm seeing a pattern here, maybe?It looks like the problems occurs more on cars that are outside of the main European continent.Or maybe because this is more an American Uk based/known forum and most of the members are from there?Can an admin come with the info about how many of the users are from the main European continent?","May 2, 2023"
Samer B.,I am having many similar issues with my Grecale Modena as well. I will explain further.,"May 2, 2023"
WarrenB,"My car has now been in the service center for 16 straight days. 2 Weeks before Lemon Law applies and I will be returning the car for a full refund. I hope it doesn’t get to that as I do like it but I’m not accepting basic functionality that doesn’t work that just works in much cheaper cars like Toyota, Honda etc.","May 7, 2023"
Samer B.,I’m having issues with the key/entry system as it works sporadically. The alarm keeps going off with and message stating the key fob is not in the car. The memory seat setting works sporadically. The brakes keep making a very load squeaking noise and Ive head to take it in twice in a month to clean the breaks to stop the noise. the HUD broke down within a week of buying the car and it had to be taken in to be repaired. Lastly the auto start/stop doesn’t work at all in the car whatsoever.,"May 7, 2023"
barefoot1999,"2023 Grecale GT issues. I've had the car less than one week. I purchased this Grecale out of state because the local dealership closed down. Here are the issues I'm having.1). Less than 12 hours after arriving home and vehicle in the garage the battery was completely dead. Had to have 24/7 roadside assistance come jump the car and even then it took several minutes to charge it enough to start the vehicle.2). HUD no longer displaying at all. All settings in both the controls on the steering wheel and center console show HUD is on.3). Horn honks when locking the car even though that setting is disabled in the settings.Wife very much likes the car but for this kind of money these issues should not be happening. Dealership has confirmed all software updates have been applied. Again, we have had this car for 4 days now. Having a completely dead battery the first day was very frustrating.","June 21, 2023"
