Name,Comment,Date
EDZ,"Glad to hear your still enjoying your car Tony and all is going well. Yes my last few cars have taken 12+ months to arrive including my current Macan GTS, but I'm told that at the outset and they have pretty much arrived as told. The difference here is Maserati told me 6 months and I'm nearly a year (give or take a few weeks) in and still waiting, that's the frustrating part. If you are told delivery time when ordering you accept or reject that time and work to those times, give or take a month. Maserati have not been up front with information or kept me informed from the outset, diabolical customer service and relations and I thought Porsche were bad 🤣The best of this is: I had an email direct from Maserati back in July 2022 welcoming me to the family and informing me my car was in build and should be with me very soon 😱 from then on they went into hiding 👻","February 23, 2023"
Tony Mac,"@EDZ - This post has just surfaced on the Forum. Might be worth asking a few questions Hello from Maserati CaresThe team at Maserati Cares appreciates the community cultivated here to discuss, troubleshoot, and of course brag on your own Maserati! As you continue to navigate forum conversation, know our team is always here to assist you. We exist to provide additional support as needed if desired. Our...www.grecaleforum.com","February 24, 2023"
TF007,"Hello @EDZthis is simply shocking and unacceptable.We are talking about a car that has a worldwide delivery time of about 3 to maximal 4 months. At all dealers, moreover, the car is in stock. Here something runs completely wrong. Even if it should be because of your equipment variant, they must be able to name that and offer options. By the way, the current Macan GTS has a delivery time of 3 months again and in general, delivery times have dropped at all manufacturers.If they can't provide a very clear and logical explanation (which they haven't been able to do so far), then I would withdraw from the contract. Isn't there a right of rescission in the UK?As great as the Grecale is...I hope you find a good solution for you!Anyway, very sorry to hear all this.","February 24, 2023"
EDZ,"edit said:@EDZI was thinking this morning regarding your situation.Maybe Maserati delivered the car actually and maybe your car has technical problems and in fact is in the dealer warehouse trying to fix it.If your car was at Maserati factory with some issues, it is impossible to not have the technical knowledge or resources to fix it. They are delivering cars on daily basis to all the corners of the world. So, what are the reason to not replace quarter of your car, if needed and to deliver the car, if the car is still at the factory?If your car is at the dealer and the dealer is lying to you, the repairs are more difficult via air at the dealer and always the dealer needing to have maserati mails and sugestions.If I was you, I will visit the dealer without telling him upfront and tell that you want to search the car in the back warehouse/garage to be sure that they are playing wright with you as the trust regarding them is lost. They have to demonstrate you this is the reality and they don't have the car in pieces somewhere. do not leave until you inspect the dealer and do not give them time to hide the car.My dealer told me they will deliver my Modena in 3-4 months calculating from the downpayment.Click to expand...Thank you for your thoughts and suggestion edit.  I have already visited the dealers on a few occasions and the car is definitely not there. My dealers are part of a very large group and also very large in the USA and are the largest Maserati dealers in the UK with branches all over the country.Late yesterday I actually email Maserati direct in Italy to get honest clarification of what is actually going on with my car as my dealer is at a loss also. Iv'e had an acknowledgement receipt of same and will have to await what they finally reply, but will contact again early next week if not received.","February 24, 2023"
edit,"@EDZI was thinking this morning regarding your situation.Maybe Maserati delivered the car actually and maybe your car has technical problems and in fact is in the dealer warehouse trying to fix it.If your car was at Maserati factory with some issues, it is impossible to not have the technical knowledge or resources to fix it. They are delivering cars on daily basis to all the corners of the world. So, what are the reason to not replace quarter of your car, if needed and to deliver the car, if the car is still at the factory?If your car is at the dealer and the dealer is lying to you, the repairs are more difficult via air at the dealer and always the dealer needing to have maserati mails and sugestions.If I was you, I will visit the dealer without telling him upfront and tell that you want to search the car in the back warehouse/garage to be sure that they are playing wright with you as the trust regarding them is lost. They have to demonstrate you this is the reality and they don't have the car in pieces somewhere. do not leave until you inspect the dealer and do not give them time to hide the car.My dealer told me they will deliver my Modena in 3-4 months calculating from the downpayment.","February 24, 2023"
EDZ,"Interesting turn of events !!Iv'e just been contacted by my dealer principal. Apparently Maserati contacted them yesterday and have ask for all information on my purchase and told them that they (Maserati) are taking over my sale and I am to address and deal with them directly, Maserati will be contacting me next week apparently. This is as he said, something that they have never seen or heard of before and he is very interested in knowing the outcome. So it sounds like I'm either going to get the information required or they will tell me to sling my hook 🤔 but hopefully I get honest up front information with regards to the situation at least.","February 25, 2023"
EDZ,"Tony Mac said:@EDZ - This post has just surfaced on the Forum. Might be worth asking a few questionsHello from Maserati CaresThe team at Maserati Cares appreciates the community cultivated here to discuss, troubleshoot, and of course brag on your own Maserati! As you continue to navigate forum conversation, know our team is always here to assist you. We exist to provide additional support as needed if desired. Our...www.grecaleforum.comClick to expand...Thanks for that Tony. Very interesting but could be useful for members in the future, I see they are USA based !!As I have already contacted Maserati direct in Italy, things should had already been noted, Iv'e had an acknowledgement of my email and I'm awaiting their follow up reply.","February 25, 2023"
EDZ,"TF007 said:Hello @EDZthis is simply shocking and unacceptable.We are talking about a car that has a worldwide delivery time of about 3 to maximal 4 months. At all dealers, moreover, the car is in stock. Here something runs completely wrong. Even if it should be because of your equipment variant, they must be able to name that and offer options. By the way, the current Macan GTS has a delivery time of 3 months again and in general, delivery times have dropped at all manufacturers.If they can't provide a very clear and logical explanation (which they haven't been able to do so far), then I would withdraw from the contract. Isn't there a right of rescission in the UK?As great as the Grecale is...I hope you find a good solution for you!Anyway, very sorry to hear all this.Click to expand...Thanks for your input TF007, appreciated. We do have the right of rescission in the UK. Depending on the reply to my email to Maserati next week I may be pushed in to that. be it reluctantly and a full refund of deposit is given.I think I have now been overly patient on this situation and been fed so much bulls--t things have come to a head.","February 25, 2023"
TF007,"@EDZ Very good! Sounds to me like they've caught on the urgency.This should have happened sooner, of course, but if they can actually shed light on it now and straighten out the situation, Chapeau!Fingers crossed.","February 26, 2023"
EDZ,"Dai Uy Ted said:I ordered a GT today, from Harper Maserati in Knoxville TN. Blue/gray; 20"" wheels w/blue calipers; open pore radica wood trim & ambient lighting; premium pkg; ass't pkg 1; tech pkg (HUD & wireless charger).Dealer could not guess at delivery date. I'll make due in the meanwhile with my Stelvio & Mustang...Click to expand...Congrats on your order, sounds a nice spec. Hope the wait not too long for you, but I'm sure the Stelvio & Mustang will keep you going.","February 28, 2023"
Dai Uy Ted,"I ordered a GT today, from Harper Maserati in Knoxville TN. Blue/gray; 20"" wheels w/blue calipers; open pore radica wood trim & ambient lighting; premium pkg; ass't pkg 1; tech pkg (HUD & wireless charger).Dealer could not guess at delivery date. I'll make due in the meanwhile with my Stelvio & Mustang...","February 28, 2023"
edit,"elchiki said:Really lucky ? Not at all ! do no forget that in Switzerland, the selling prices of these cars are 20 % higher than in Europe….so this is a normal slight adjustment 😂Click to expand...You are tring to buy the Modena trim?Here in Romania the Modena starts at 72.900 euros plus 19% VAT, so 86.750 euros including VAT. I added some options and only got 3% as discount. As I said to them, I will not buy aat this level of discount.I can see in Switzerland the Modena trim starts at 97.250 CHF, so 98.360 Euros...but this is because the CHF is very strong this months. Normally it is 90% from the Euro","February 9, 2023"
UKTrofeo,"My dealer called with another update. The date has remained at 21 January and the production code has moved on to 85 which means the car has been completed, just undergoing final checks before being dispatched. My dealer said that their first Trofeo arrived this week and mine would be their second. I’m crossing my fingers!!","January 12, 2023"
EDZ,"UKTrofeo said:My dealer called with another update. The date has remained at 21 January and the production code has moved on to 85 which means the car has been completed, just undergoing final checks before being dispatched. My dealer said that their first Trofeo arrived this week and mine would be their second. I’m crossing my fingers!!Click to expand...Good news  sounds very promising for you and you must be getting excited, not long now.","January 12, 2023"
UKTrofeo,My car has been dispatched by the factory. Arrival date at Uk dealer next Tuesday (hopefully),"January 18, 2023"
jalough,Has anyone taken delivery in the US? Ideas on time once it is on the boat? Thanks!,"January 19, 2023"
Trident,"jalough said:Has anyone taken delivery in the US? Ideas on time once it is on the boat? Thanks!Click to expand...@edS took delivery of his Grecale, but his broke down on him. Total BreakdownWell Day 10 of ownership was eventful and definitely one of the most terrifying experiences of my life. My new Grecale totally completely shut down on the highway in Atlanta rush hour. I was blocking 2 lanes of traffic when it completely died after a pop/boom in the engine. Grecale owners let me...www.grecaleforum.com","January 19, 2023"
EDZ,"I had a similar phone call from my dealer a couple of days ago. Our cars maybe on the same transporter, I asked them to send a photo when it arrives and I will believe it  guess I've had so many dates given and not met that I will only believe it when I see it  But positive news for us both","January 19, 2023"
UKTrofeo,Mine arrived at the dealer today!!! 😀 Its currently being prepped for me to collect on Thursday..,"January 23, 2023"
EDZ,"UKTrofeo said:Mine arrived at the dealer today!!! 😀 Its currently being prepped for me to collect on Thursday..Click to expand...Great news 🙂, been a long time coming. You must have a smile on your face from ear to ear 😊 Hope all goes well for your collection on Thursday and don't forget to post a couple of collection day pic's. 📸","January 23, 2023"
1stMaserati,Definitely post some pictures and your impressions!!!!!,"January 24, 2023"
1stMaserati,Sorry to hear @EDZ ! As a consolation: I think it is worth the wait!,"January 25, 2023"
EDZ,"Congrats  Stunning looking Trefeo, enjoy your new ride. 😎 I'm still waiting eleven months on 😕","January 26, 2023"
1stMaserati,@EDZ you day in the sun will come!!! What color is yrs again?And I forgot to say that yes I really like the blue and interior @UKTrofeo,"January 26, 2023"
EDZ,"1stMaserati said:@EDZ you day in the sun will come!!! What color is yrs again?And I forgot to say that yes I really like the blue and interior @UKTrofeoClick to expand...Hi 1stMaseratiThe ironic and frustrating thing for me is and mentioned and qouted in other posts !!! I ordered a Trefeo Primaserie launch addition back in March 2022 just after Maserati's world wide launch of the Grecale. Maserati advertising such ""Be the first to own before anyone else"" Yet here I am 11 months on watching standard Trefeo's arriving in the UK over the last couple of months and GT and Modena's arriving since October 2022 and still no Trefeo Primaserie's arrived, also most of the cars that have arrived in the UK were ordered in or after July 2022. I'm currently waiting an update as to current position as yet another delivery date (which makes seven now) has not been met again this week. The actual colour is Giallo Corse in the Fuoriserie programe.RegardsEDZ","January 26, 2023"
UKTrofeo,The interior leather is much darker black but my phone made it look grey! Looks better in person and the red stitching pops.I’ve just had a 90 min drive-very impressed so far. Looking forward to pushing the nettuno a lot more,"January 26, 2023"
UKTrofeo,Yes it’s been a frustrating wait. I’ve just checked and I put my original deposit on the Grecale in January last year.,"January 26, 2023"
1stMaserati,Excellent!!!!!! Enjoy.,"January 26, 2023"
UKTrofeo,At last I’ve got it! Only driven it back from the dealer so far. But definitely a thumbs up! Will report more as I drive it. I like the special red detailing on the Trofeo and Maserati badges - matches the brake callipers and stitching.,"January 26, 2023"
EDZ,"Tony Mac said:Collected our Grecale Modena today from Maserati Shirley, West Midlands, and very impressed with the car.Looks fabulous and Drives well - light precise steering, smooth gearbox, comfortable, great performance from the 2L engine.The technology / Sat nav / driving interface is quite daunting - but pretty straightforward once you get the basics and just start playing. The auto-dipping headlights are brilliant - just leave on High beam and they take care of themselves 👍Salesperson originally told us the Grecale didn’t have Seat position memory options - it does 👍Will post more infoClick to expand...Congrats Tony, another great looking car  Enjoy your new ride","January 27, 2023"
Tony Mac,,"January 27, 2023"
Tony Mac,Looks fabulous 👍👍,"January 27, 2023"
edit,hello everyone?did you get any discounts when you ordered the car?,"January 27, 2023"
EDZ,"edit said:hello everyone?did you get any discounts when you ordered the car?Click to expand...Welcome to the forum edit.It's been virtually impossible to get discounts on any new cars for the last couple of years, due to supply and demand. Manufactures have been struggling to get parts linked with the semiconductor shortages and just can not produce the amount of cars required for the market. Add to this that the Grecale is a brand new model and orders are buoyant, they have no need to discount, plenty of customers in the queue. You may be lucky and get something thrown in but don't hold your breath  I'm sure as the parts shortage and semi conductor issues slowly subside, linked with the current bad global economy figures, the rise in cost of living and energy costs, demand will ease and maybe a little discount will return, but not for a while yet. IMO, anyone that has got a discount would had been a very, very lucky customer or an employee of the dealer or manufacture  Good luck.","January 27, 2023"
Tony Mac,"Collected our Grecale Modena today from Maserati Shirley, West Midlands, and very impressed with the car.Looks fabulous and Drives well - light precise steering, smooth gearbox, comfortable, great performance from the 2L engine.The technology / Sat nav / driving interface is quite daunting - but pretty straightforward once you get the basics and just start playing. The auto-dipping headlights are brilliant - just leave on High beam and they take care of themselves 👍Salesperson originally told us the Grecale didn’t have Seat position memory options - it does 👍Will post more info","January 27, 2023"
EDZ,"UKTrofeo said:I’ve now been given a specific delivery date of 21 January. We shall see 😉Click to expand...Pleased for you, better news as being given a specific date is far more promising 🤞 hope it all works out this time. Good luck and keep us all posted.","January 5, 2023"
UKTrofeo,I’ve now been given a specific delivery date of 21 January. We shall see 😉,"January 5, 2023"
Nickbrapp,CrgT16 said:Thread revival but I am considering the Trofeo vs a 911 GTS due to practicality… am I mad?Driving the 911 will surely be the better drive but I kind of need the use of 4 seats.M3 touring? Had a 340i in the past so don’t want the M3. Really tempted by the engine on this Grecale Trofeo!Buy a macan,"July 04, 2022"
CrgT16,Thread revival but I am considering the Trofeo vs a 911 GTS due to practicality… am I mad?Driving the 911 will surely be the better drive but I kind of need the use of 4 seats.M3 touring? Had a 340i in the past so don’t want the M3. Really tempted by the engine on this Grecale Trofeo!,"July 04, 2022"
edit,"So, it seems mine is ready and will be collected today or tomorrow if all will go smooth.If again the transport and preparation will go easy, I will have it at the end of the next week. In 15 days from now, we will have a 240 miles trip and some first thoughts will be available","June 7, 2023"
EDZ,"I know there are a few on here with orders placed and waiting for their cars and curious as to when delivery maybe, as very little information on progress or news comes from dealers.So thought I would start a new post for people to post any news about their order status to give any info for others waiting. May be post when you ordered, roughly where you are based, estimated delivery date, model and any other update info received. Or if you are a lucky one when you picked it up.I will start: Based in UK, ordered beginning of April, estimated delivery mid October Trefeo Primasirie. Latest info should have car sometime this month. 🤞Hopefully by posting your info it will give others more of an idea of what is going on, I know we have one lucky member already received their car.Thanks.","June 8, 2023"
EDZ,"edit said:So, it seems mine is ready and will be collected today or tomorrow if all will go smooth.If again the transport and preparation will go easy, I will have it at the end of the next week. In 15 days from now, we will have a 240 miles trip and some first thoughts will be available Click to expand...Good news edit  hope all goes well for you and your enjoying your car real soon.","June 8, 2023"
jalough,"@EDZ, I feel your pain. I originally ordered a Shelby GT500 in Nov 21 for the 22 model, and was assured I would receive the first allocation. By June (and 2 allocations given out) I realized I would not be getting my car despite dealer protestations, so I preordered the Modena too  Like you, was told October delivery and it has continued to be pushed out... rumor has it maybe this week finally 🤞 (I sold my car to Ford dealer as commitment to the order in late summer 21)Sounds like Maserati is more responsive to their customers, so fingers crossed for you!!I will say, my dealer has gone above and beyond to help compensate... I have had a loaner since mid-December when they realized it wasn't going to be here before the end of the year.","March 1, 2023"
EDZ,"Hi AllIv'e been a little hesitant posting updates as Iv'e had eight delivery disappointments so far.This week I have finally had several phone calls from Maserati Italy !! Firstly the car has been found, so Wally has not got it 🤣 It's built and has a VIN number sitting in a warehouse at the factory awaiting dispatch. No Grecale's have left the factory for over six weeks now apparently, all on hold due to updates etc on software. Apparently it is actually illegal for them to release cars knowing they have issues or faults to correct, hence the sudden stop on dispatch over six weeks ago. I'm so far told that release should finally start happening very, very soon and my car should be in the UK by end of March. They have had numerous problems with the paint, parts and building the my car due to it's very top end spec etc. Iv'e had apologies from several people in Maserati and awaiting a final phone call, as to what they intend to do to make up for it and that the car has been released and on route to UK. Lets hope this is the last time and I don't receive more disappointment and it arrives as been told direct from Maserati. 🤞","March 15, 2023"
1stMaserati,Great news @EDZ !!!!!As an aside… What does this all mean for us on the road in a Grecale? Is there a recall wave coming for all of us with software updates? Funnily I was the the dealer today (less than 3 km from home and next to the petrol station I normally use) as I knew the new Granturismo arrived. They did not mention any software recall for delivered cars. As for the Granturismo… easy on the eyes is all I can say!,"March 17, 2023"
1stMaserati,Here is hoping for you!!!!!!,"March 18, 2023"
EDZ,"Hi 1stMaseratiDuring my conversations things I was sort of told were tongue-in-cheek and still a little cloak and dagger as to real reasons, so obviously some can be taken with a pinch of salt. But I was lead to believe that most software updates can be done over the air, that is cars that are on the road, but new cars are not fully livened up until they arrive at the dealers and sold, so require manual update. Basically they told me as little as possible but keep me happy. Cars are now being released and in fact some are now arriving at dealers. I'm lead to believe mine will be at the dealers sometime next week, we will see 🤞","March 18, 2023"
EDZ,"jalough said:@EDZ, I feel your pain. I originally ordered a Shelby GT500 in Nov 21 for the 22 model, and was assured I would receive the first allocation. By June (and 2 allocations given out) I realized I would not be getting my car despite dealer protestations, so I preordered the Modena too  Like you, was told October delivery and it has continued to be pushed out... rumor has it maybe this week finally 🤞 (I sold my car to Ford dealer as commitment to the order in late summer 21)Sounds like Maserati is more responsive to their customers, so fingers crossed for you!!I will say, my dealer has gone above and beyond to help compensate... I have had a loaner since mid-December when they realized it wasn't going to be here before the end of the year.Click to expand...Thanks jalough. I too have had good service from my dealer and have now found out that it is in fact Maserati that are not responsive and all my dealer has been doing is passing on what information they get from them.Been waiting a week now for a response to my email and Maserati to contact me. Iv'e had an acknowledgement email of them receiving mine last Friday, and contact from my dealer that they (Maserati) would contact me at the start of this week, I'm still waiting on that contact as I said a week on now. 😟","March 2, 2023"
EDZ,"Just had a phone call, 🙃 apparently my car is loaded on transporter and left the factory on its way to UK ""At Last"". So I'm told only 4 Trefeo Primaseries have been made for the UK market, although I already knew there was not going to be more than 10 built for the UK anyway.So as per the phone call from Maserati earlier this month should be at the dealers before the end of March. 🤞","March 24, 2023"
Dai Uy Ted,"Last month I placed an order for a nicely optioned GT configured on the Maserati site at my local dealership, and made a deposit.Yesterday, I contacted them to get some idea about when the order might be acknowledged. I was told that they didn't know, as the order would be for a MY 2024. So ordering for a '23 is closed? (You can still configure one.) This raises questions about the possibility of new options being offered, how I can learn of them, and changing my order if I want to.Any one have any insight?","March 29, 2023"
1stMaserati,Cool. Lots more activity on this forum of late. Must mean the community is growing (although some good and some not so good posts).Are they selling so well that 2023 is sold out???? @EDZ any updates on you saga? This was supposed to be THE week!,"March 29, 2023"
EDZ,"1stMaserati said:Cool. Lots more activity on this forum of late. Must mean the community is growing (although some good and some not so good posts).Are they selling so well that 2023 is sold out???? @EDZ any updates on you saga? This was supposed to be THE week!Click to expand...Hi 1stMaseratiAs of yet no !Lost in the post According to Maserati it left Italy factory last Friday, must be coming by horse and cart. It should only be a 2 to 3 day trip max, that's taking it easy with plenty of stop breaks, but it still has not arrived as of yet at the dealers. I do understand looking at news bulletins that the French are doing their usual protests and blockages of roads and ports etc at present. Apparently over president Macron's increase in pension age law, and the fisherman over EU new rules coming in over fishing nets. So a possibility held up on route due to these.  but anyone's guess really as it's been from day one 🤣 even the dealer and Maserati at the moment have no idea where it is 🤣 🤦‍♂️","March 30, 2023"
GrecaleQVTrofeo,After 400kms you have to look after a gas station. 😀,"March 31, 2023"
edit,I will inspect the car befor any repairs to see what is all about.I will not take it if some dameges beyond any scratches,"March 31, 2023"
Tony Mac,The paintwork on these cars is a Work of Art that even the Maserati factory has struggled to perfect - the delivery delay has primarily been due to paint quality issues.What chance does a UK body shop have 🤷‍♂️,"March 31, 2023"
GrecaleQVTrofeo,"We ordered our Grecale Trofeo in February 2022. Finally arrived at the dealership in January 2023. It took so long , because we ordered a trailer hitch. . Now, after two months and about 5.000kms, absolutely no problems, no defects, no issues. Only driving with a lot of fun and pleasure. The best car I have ever driven. Compliments to Maserati!","March 31, 2023"
edit,"Omg, trailer hitch is what I put on specs when I ordered the Modena 5 weeks ago.Hope I will not have this kind of delay.The hitch is mandatory for me.But maybe meanwhile they solved this delay with this component","March 31, 2023"
GrecaleQVTrofeo,The hitch was a problem only at the Trofeo version as my dealer told me,"March 31, 2023"
1stMaserati,FFS!!!! Excuse the profanity. Whilst unloading. You have to be kidding. Well hope this saga ends with a happy resolution and you sitting behind the steering wheel and enjoying the car at some point in the near future. You could not make up a story like this — truth is stranger than fiction.,"March 31, 2023"
Tony Mac,No way - truly unbelievable I would definitely want to go and see the car and damage. If any panels or paint-work is required - refuse the car - they will never match - NEVER - the original and you’ll always look and see the difference.Shocking story,"March 31, 2023"
TF007,This is then called: The NeverEnding StoryMy condolences @EDZNow I hope that it is at least true that the car has arrived and the it is soon ready to pick up in a good shape...,"March 31, 2023"
Mazzi,"GrecaleQVTrofeo said:We ordered our Grecale Trofeo in February 2022. Finally arrived at the dealership in January 2023. It took so long , because we ordered a trailer hitch. . Now, after two months and about 5.000kms, absolutely no problems, no defects, no issues. Only driving with a lot of fun and pleasure. The best car I have ever driven. Compliments to Maserati!Click to expand...Welcome to the forum. Congrats on your Grecale. What has range been like so far?","March 31, 2023"
EDZ,"You could not make this up !! Perhaps I should change my name to Mr Lucky 🍀I have had a double edged sword phone call !!As promised by Maserati my car in March, it has finally arrived at the dealers be it today the last day of the month 🙂 Followed by Unfortunately your car has been damaged when unloading and requires parts and repairing 😖I'm currently stuck for words and awaiting a follow up call as to what is happening and how we move forward, the dealer is in communication with Maserati at preset.","March 31, 2023"
Tony Mac,@EDZ - Dare I ask if you’ve had an update?,"March 6, 2023"
EDZ,"Tony Mac said:@EDZ - Dare I ask if you’ve had an update?Click to expand...Hi Tony.No news whatsoever, I'm actually stuck for words. No further on than I was 12 days ago with my email to them and we are now a year on in total, diabolical situation. 😌","March 7, 2023"
Tony Mac,Disgraceful - What a Mess 😳,"March 7, 2023"
edit,Could be your car was delivered by Maserati and it is lost/stolen during the transport and nobody knows really where your car is?,"March 7, 2023"
EDZ,"1stMaserati said:That is really heartbreaking to read @EDZ. Just as Maserati is getting great press and Stelantis looks like really re-polishing the brand (look at the Granturismo) and trying to push itself into the space where others have been so successful (i.e. Porsche and the Macan), it is simply mind boggling that situations like this (no one can track your primaserie order?????) can happen.If the entire customer experience sucks, then the brand suffers.Pure speculation, but maybe things with the UK dealer and Maserati Italy are not as good as they appear and that is the root cause? So there is a problem that you are not seeing or privy to. What is weird is that you had several promises of delivery with a date. Either this was the dealer plucking it out of thin air to placate you or how else can that be explained. Can you “demand“ a VIN number and ask if the car has even been built?Hope this resolves itself soon!Click to expand...Thanks 1stMaserati I totally agree with your first two paragraphs and would like to think Stelantis would not be impressed with what is happening in this situation one little bit.Iv'e been down so many avenues now and just continually hitting a brick wall each and every time. As I said I'm stuck for words and even lost as to where and which direction to actually go now.","March 7, 2023"
1stMaserati,"That is really heartbreaking to read @EDZ. Just as Maserati is getting great press and Stelantis looks like really re-polishing the brand (look at the Granturismo) and trying to push itself into the space where others have been so successful (i.e. Porsche and the Macan), it is simply mind boggling that situations like this (no one can track your primaserie order?????) can happen.If the entire customer experience sucks, then the brand suffers.Pure speculation, but maybe things with the UK dealer and Maserati Italy are not as good as they appear and that is the root cause? So there is a problem that you are not seeing or privy to. What is weird is that you had several promises of delivery with a date. Either this was the dealer plucking it out of thin air to placate you or how else can that be explained. Can you “demand“ a VIN number and ask if the car has even been built?Hope this resolves itself soon!","March 7, 2023"
EDZ,"edit said:Could be your car was delivered by Maserati and it is lost/stolen during the transport and nobody knows really where your car is?Click to expand...That did actually make me smile for the first time about this situation, thanks edit  Time for us all to have a guess as to where it is, as no information is coming from Maserati as I don't think they know either. Perhaps our idears will give them clues as to where to look as they are obviously stuck.","March 7, 2023"
EDZ,1stMaserati said:I think I have found it! 🤣🤣🤣Click to expand... Yes Wally is driving it. 😂🤣😂,"March 9, 2023"
EDZ,TF007 said:@EDZView attachment 268Click to expand...🤣😂🤣 Very good TF007,"March 9, 2023"
1stMaserati,I think I have found it! 🤣🤣🤣,"March 9, 2023"
TF007,"EDZ said:That did actually make me smile for the first time about this situation, thanks edit Time for us all to have a guess as to where it is, as no information is coming from Maserati as I don't think they know either. Perhaps our idears will give them clues as to where to look as they are obviously stuck. Click to expand...@EDZ","March 9, 2023"
TF007,"edit said:Did you guys looked on this forum to see the transformation of the forum that begin around 1st of April?There is nothing else than technical complains only.My car entered production on 17th of April and after 3 full weeks the status is the same. So it is clear for me there are technical issues as a car production is tipically one week.As much as I love this car, it is a complete stress for what will follow and that is taking all the joy from me. My wife was against it and always is asking me why we did such a mess with our money.It is clear it will have technical issues, but what stress me the most is going in a trip and car beeing completly dead and refusing to work. My wife will ask for divorce ))))).Next summer we will do a car trip of over 4000km and of course we will do it with the 2 years old Audi A6.But still we have some 'short' trips allready planed here in the country of 500, 700, 250km that we will do it hopefully with the Grecale and allready I'm stressed about it.Meanwhile I asked my dealr for the invoice and I paid the Modena in full 2 days ago Click to expand...There are teething problems yes, but I have driven more than 8000 kilometers and have not had a single problem so far. In this respect, I would not worry too much and you have warranty in any case.","May 12, 2023"
WarrenB,"While I agree in principal, the issues raised on this forum show a trend which is helpful in diagnosing issues. My car has many of the key and key beeps issues a lot of others have raised which I have fed into my service center to help resolve the issues and what it does highlight is that it’s a systemic problem rather an isolated problem with my car. It’s been in the service center for 3 weeks now and Maserati are trying to resolve the issues remotely without any luck so far.The number of different issues does show the lack of testing done and I get the impression that Maserati rushed the car out to get ahead of the launch of the new Cayenne and Macan updates. I didn’t spend $100k to be a beta tester.EDZ said:Hi edit.What you should bare in mind is ! One of the majority reasons owners join any forum is the fact they have a problem or issue with their car and start to do internet research, this happens with every manufacturer. Just look at how many have joined this site recently for that very reason, because they have an issue or want to air their anger at the manufacturer. So you will always see and read many issues with cars on forums in the early days/months/years of release, but a good platform for such. Once the membership grows over the years and the car gets known these will become less. Considering how many cars are made or have been made, a forum is not really a place to get best averages, owner members probably only make up aprox 30% of this site. I feel for everyone that has issues or problems but there is also many out there including myself that so far have had no problems whatsoever with the car and probably many more of those that are not forum members. Some of the issues I have read have also been due to owners not even understanding their own car as of yet, covered in the hand book or something not even spected on purchase, and some are just niggles they don't like, just as you get with every different make of car. And some issues derive from poor dealer backup, know-how and after care, many of whom really don't know the Grecale as of yet and are more interested in sales (profit margins).Looking forward to your pic's on collection, which sounds like it's not far off.Click to expand...","May 12, 2023"
edit,Had a short conversation 2 days ago in trafic with some Grecale Modena owner and he said no mechanical and electronic issues at all. I asked 2 times to be sure that he understood the question 10.000km had the car allready,"May 13, 2023"
edit,"Did you guys looked on this forum to see the transformation of the forum that begin around 1st of April?There is nothing else than technical complains only.My car entered production on 17th of April and after 3 full weeks the status is the same. So it is clear for me there are technical issues as a car production is tipically one week.As much as I love this car, it is a complete stress for what will follow and that is taking all the joy from me. My wife was against it and always is asking me why we did such a mess with our money.It is clear it will have technical issues, but what stress me the most is going in a trip and car beeing completly dead and refusing to work. My wife will ask for divorce ))))).Next summer we will do a car trip of over 4000km and of course we will do it with the 2 years old Audi A6.But still we have some 'short' trips allready planed here in the country of 500, 700, 250km that we will do it hopefully with the Grecale and allready I'm stressed about it.Meanwhile I asked my dealr for the invoice and I paid the Modena in full 2 days ago","May 6, 2023"
EDZ,"edit said:Did you guys looked on this forum to see the transformation of the forum that begin around 1st of April?There is nothing else than technical complains only.My car entered production on 17th of April and after 3 full weeks the status is the same. So it is clear for me there are technical issues as a car production is tipically one week.As much as I love this car, it is a complete stress for what will follow and that is taking all the joy from me. My wife was against it and always is asking me why we did such a mess with our money.It is clear it will have technical issues, but what stress me the most is going in a trip and car beeing completly dead and refusing to work. My wife will ask for divorce ))))).Next summer we will do a car trip of over 4000km and of course we will do it with the 2 years old Audi A6.But still we have some 'short' trips allready planed here in the country of 500, 700, 250km that we will do it hopefully with the Grecale and allready I'm stressed about it.Meanwhile I asked my dealr for the invoice and I paid the Modena in full 2 days ago Click to expand...Hi edit.What you should bare in mind is ! One of the majority reasons owners join any forum is the fact they have a problem or issue with their car and start to do internet research, this happens with every manufacturer. Just look at how many have joined this site recently for that very reason, because they have an issue or want to air their anger at the manufacturer. So you will always see and read many issues with cars on forums in the early days/months/years of release, but a good platform for such. Once the membership grows over the years and the car gets known these will become less. Considering how many cars are made or have been made, a forum is not really a place to get best averages, owner members probably only make up aprox 30% of this site. I feel for everyone that has issues or problems but there is also many out there including myself that so far have had no problems whatsoever with the car and probably many more of those that are not forum members. Some of the issues I have read have also been due to owners not even understanding their own car as of yet, covered in the hand book or something not even spected on purchase, and some are just niggles they don't like, just as you get with every different make of car. And some issues derive from poor dealer backup, know-how and after care, many of whom really don't know the Grecale as of yet and are more interested in sales (profit margins).Looking forward to your pic's on collection, which sounds like it's not far off.","May 6, 2023"
Jean,Warte auch schon seit August auf meinen Trofeo Primaserie in luxemburg,"November 12, 2022"
EDZ,"Jean said:I've been waiting for my Trofeo Primaserie in luxembourg since AugustClick to expand... ThisJean said:Warte auch schon seit August auf meinen Trofeo Primaserie in luxemburgClick to expand...Thanks for posting. Many of us in the same boat at present, let's hope they start to show soon. 👍","November 12, 2022"
